paperId,externalIds,publicationVenue,title,year,referenceCount,citationCount,openAccessPdf,journal,citationStyles,authors,abstract
ab8ccb155e6687737ec76111176fee29c1790802,"{'DBLP': 'journals/corr/abs-2306-04905', 'ArXiv': '2306.04905', 'DOI': '10.1109/ISBI53787.2023.10230496', 'CorpusId': 259108750}","{'id': 'a38e0d3d-6929-4868-b4e4-af8bbacf711e', 'name': 'IEEE International Symposium on Biomedical Imaging', 'type': 'conference', 'alternate_names': ['ISBI', 'International Symposium on Biomedical Imaging', 'Int Symp Biomed Imaging', 'IEEE Int Symp Biomed Imaging'], 'issn': '1945-7928', 'alternate_issns': ['1945-8452'], 'url': 'http://www.biomedicalimaging.org/', 'alternate_urls': ['https://ieeexplore.ieee.org/xpl/conferences.jsp']}",ViG-UNet: Vision Graph Neural Networks for Medical Image Segmentation,2023,24,27,"{'url': 'https://arxiv.org/pdf/2306.04905', 'status': 'GREEN', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://arxiv.org/abs/2306.04905, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","{'name': '2023 IEEE 20th International Symposium on Biomedical Imaging (ISBI)', 'pages': '1-5'}","{'bibtex': '@Article{Jiang2023ViGUNetVG,\n author = {Juntao Jiang and Xiyu Chen and Guanzhong Tian and Y. Liu},\n booktitle = {IEEE International Symposium on Biomedical Imaging},\n journal = {2023 IEEE 20th International Symposium on Biomedical Imaging (ISBI)},\n pages = {1-5},\n title = {ViG-UNet: Vision Graph Neural Networks for Medical Image Segmentation},\n year = {2023}\n}\n'}","[{'authorId': '2141510325', 'name': 'Juntao Jiang'}, {'authorId': '2243363712', 'name': 'Xiyu Chen'}, {'authorId': '104483914', 'name': 'Guanzhong Tian'}, {'authorId': '1679704', 'name': 'Y. Liu'}]","Deep neural networks have been widely used in medical image analysis and medical image segmentation is one of the most important tasks. U-shaped neural networks with encoder-decoder are prevailing and have succeeded greatly in various segmentation tasks. While CNNs treat an image as a grid of pixels in Euclidean space and Transformers recognize an image as a sequence of patches, graph-based representation is more generalized and can construct connections for each part of an image. In this paper, we propose a novel ViG-UNet, a graph neural network-based U-shaped architecture with the encoder, the decoder, the bottleneck, and skip connections. The downsampling and upsampling modules are also carefully designed. The experimental results on ISIC 2016, ISIC 2017 and Kvasir-SEG datasets demonstrate that our proposed architecture outperforms most existing classic and state-of-the-art U-shaped networks."
6220bd54ec1513b76f1dbfdaf13172ec7b4ac153,"{'ArXiv': '2405.04211', 'DOI': '10.1002/ima.70346', 'CorpusId': 269614216}",,Leveraging Medical Foundation Model Features in Graph Neural Network‐Based Retrieval of Breast Histopathology Images,2024,68,5,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://arxiv.org/abs/2405.04211, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",{'name': 'International Journal of Imaging Systems and Technology'},"{'bibtex': '@Article{Saeidi2024LeveragingMF,\n author = {Nematollah Saeidi and Hossein Karshenas and B. Shoushtarian and Sepideh Hatamikia and R. Woitek and A. Mahbod},\n booktitle = {International journal of imaging systems and technology (Print)},\n journal = {International Journal of Imaging Systems and Technology},\n title = {Leveraging Medical Foundation Model Features in Graph Neural Network‐Based Retrieval of Breast Histopathology Images},\n year = {2024}\n}\n'}","[{'authorId': '2319498376', 'name': 'Nematollah Saeidi'}, {'authorId': '2300173635', 'name': 'Hossein Karshenas'}, {'authorId': '2835256', 'name': 'B. Shoushtarian'}, {'authorId': '2250490952', 'name': 'Sepideh Hatamikia'}, {'authorId': '2239098794', 'name': 'R. Woitek'}, {'authorId': '9545777', 'name': 'A. Mahbod'}]","
 Breast cancer is the most common cancer type in women worldwide. Early detection and appropriate treatment can significantly reduce its impact. While histopathology examinations play a vital role in rapid and accurate diagnosis, they often require experienced medical experts for proper recognition and cancer grading. Automated image retrieval systems have the potential to assist pathologists in identifying cancerous tissues, thereby accelerating the diagnostic process. Nevertheless, proposing an accurate image retrieval model is challenging due to considerable variability among the tissue and cell patterns in histological images. In this work, we leverage the features from foundation models in a novel attention‐based adversarially regularized variational graph autoencoder model for breast histological image retrieval. Our results confirm the superior performance of models trained with foundation model features compared to those using pre‐trained convolutional neural networks (up to 7.7% and 15.5% for mAP and mMV, respectively), with the pre‐trained general‐purpose self‐supervised model for computational pathology (UNI) delivering the best overall performance. Evaluated on two publicly available histology image datasets of breast cancer, our top‐performing model, trained with UNI features, achieved average mAP/mMV scores of 96.7%/91.5% and 97.6%/94.2% for the BreakHis and BACH datasets, respectively. Our proposed retrieval model has the potential to be used in clinical settings to enhance diagnostic performance and ultimately benefit patients."
e4c8bb2503e5d954731dcde19e49939046c72c22,"{'DBLP': 'conf/midl/VosBVRK23', 'CorpusId': 267749377}","{'id': '2c1c3a62-7d6e-44b9-b225-a9ddb7ebdb8d', 'name': 'International Conference on Medical Imaging with Deep Learning', 'type': 'conference', 'alternate_names': ['MIDL', 'Int Conf Med Imaging Deep Learn'], 'url': 'https://www.midl.io/'}",Calibration techniques for node classification using graph neural networks on medical image data,2023,24,5,"{'url': '', 'status': None, 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://proceedings.mlr.press/v227/vos24a.html, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",{'pages': '1211-1224'},"{'bibtex': '@Article{Vos2023CalibrationTF,\n author = {I. Vos and Ishaan Bhat and B. Velthuis and Y. Ruigrok and Hugo J. Kuijf},\n booktitle = {International Conference on Medical Imaging with Deep Learning},\n pages = {1211-1224},\n title = {Calibration techniques for node classification using graph neural networks on medical image data},\n year = {2023}\n}\n'}","[{'authorId': '2155214264', 'name': 'I. Vos'}, {'authorId': '1387828298', 'name': 'Ishaan Bhat'}, {'authorId': '2722701', 'name': 'B. Velthuis'}, {'authorId': '3974322', 'name': 'Y. Ruigrok'}, {'authorId': '2277723000', 'name': 'Hugo J. Kuijf'}]",
676ccc5e0bbaa3a4e0644337e68925def52b0276,"{'DBLP': 'journals/mia/DSouzaWGFBBS24', 'DOI': '10.1016/j.media.2023.103064', 'CorpusId': 266780278, 'PubMed': '38219500'}",,Fusing modalities by multiplexed graph neural networks for outcome prediction from medical data and beyond,2023,62,24,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1016/j.media.2023.103064?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1016/j.media.2023.103064, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","{'name': 'Medical image analysis', 'pages': '\n          103064\n        ', 'volume': '93'}","{'bibtex': ""@Article{D'Souza2023FusingMB,\n author = {N. S. D'Souza and Hongzhi Wang and Andrea Giovannini and A. Foncubierta-Rodríguez and Kristen L. Beck and O. Boyko and T. Syeda-Mahmood},\n booktitle = {Medical Image Anal.},\n journal = {Medical image analysis},\n pages = {\n          103064\n        },\n title = {Fusing modalities by multiplexed graph neural networks for outcome prediction from medical data and beyond},\n volume = {93},\n year = {2023}\n}\n""}","[{'authorId': '1409286673', 'name': ""N. S. D'Souza""}, {'authorId': '2145338633', 'name': 'Hongzhi Wang'}, {'authorId': '2277960688', 'name': 'Andrea Giovannini'}, {'authorId': '1403825113', 'name': 'A. Foncubierta-Rodríguez'}, {'authorId': '2357994673', 'name': 'Kristen L. Beck'}, {'authorId': '2223553669', 'name': 'O. Boyko'}, {'authorId': '1387878041', 'name': 'T. Syeda-Mahmood'}]","With the emergence of multimodal electronic health records, the evidence for diseases, events, or findings may be present across multiple modalities ranging from clinical to imaging and genomic data. Developing effective patient-tailored therapeutic guidance and outcome prediction will require fusing evidence across these modalities. Developing general-purpose frameworks capable of modeling fine-grained and multi-faceted complex interactions, both within and across modalities is an important open problem in multimodal fusion. Generalized multimodal fusion is extremely challenging as evidence for outcomes may not be uniform across all modalities, not all modality features may be relevant, or not all modalities may be present for all patients, due to which simple methods of early, late, or intermediate fusion may be inadequate. In this paper, we present a novel approach that uses the machinery of multiplexed graphs for fusion. This allows for modalities to be represented through their targeted encodings. We model their relationship between explicitly via multiplexed graphs derived from salient features in a combined latent space. We then derive a new graph neural network for multiplex graphs for task-informed reasoning. We compare our framework against several state-of-the-art approaches for multi-graph reasoning and multimodal fusion. As a sanity check on the neural network design, we evaluate the multiplexed GNN on two popular benchmark datasets, namely the AIFB and the MUTAG dataset against several state-of-the-art multi-relational GNNs for reasoning. Second, we evaluate our multiplexed framework against several state-of-the-art multimodal fusion frameworks on two large clinical datasets for two separate applications. The first is the NIH-TB portals dataset for treatment outcome prediction in Tuberculosis, and the second is the ABIDE dataset for Autism Spectrum Disorder classification. Through rigorous experimental evaluation, we demonstrate that the multiplexed GNN provides robust performance improvements in all of these diverse applications."
b3c8eece50bdc1b4cd781694a93afd69145ebcf8,"{'DBLP': 'conf/isbi/ShehataPKG24', 'ArXiv': '2405.01270', 'DOI': '10.1109/ISBI56570.2024.10635526', 'CorpusId': 269502177}","{'id': 'a38e0d3d-6929-4868-b4e4-af8bbacf711e', 'name': 'IEEE International Symposium on Biomedical Imaging', 'type': 'conference', 'alternate_names': ['ISBI', 'International Symposium on Biomedical Imaging', 'Int Symp Biomed Imaging', 'IEEE Int Symp Biomed Imaging'], 'issn': '1945-7928', 'alternate_issns': ['1945-8452'], 'url': 'http://www.biomedicalimaging.org/', 'alternate_urls': ['https://ieeexplore.ieee.org/xpl/conferences.jsp']}",The Importance of Model Inspection for Better Understanding Performance Characteristics of Graph Neural Networks,2024,19,0,"{'url': 'https://arxiv.org/pdf/2405.01270', 'status': 'GREEN', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://arxiv.org/abs/2405.01270, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","{'name': '2024 IEEE International Symposium on Biomedical Imaging (ISBI)', 'pages': '1-5'}","{'bibtex': '@Article{Shehata2024TheIO,\n author = {N. Shehata and Carolina Piçarra and Anees Kazi and Ben Glocker},\n booktitle = {IEEE International Symposium on Biomedical Imaging},\n journal = {2024 IEEE International Symposium on Biomedical Imaging (ISBI)},\n pages = {1-5},\n title = {The Importance of Model Inspection for Better Understanding Performance Characteristics of Graph Neural Networks},\n year = {2024}\n}\n'}","[{'authorId': '46220600', 'name': 'N. Shehata'}, {'authorId': '2248328882', 'name': 'Carolina Piçarra'}, {'authorId': '2298433815', 'name': 'Anees Kazi'}, {'authorId': '2285836371', 'name': 'Ben Glocker'}]","This study highlights the importance of conducting comprehensive model inspection as part of comparative performance analyses. Here, we investigate the effect of modelling choices on the feature learning characteristics of graph neural networks applied to a brain shape classification task. Specifically, we analyse the effect of using parameter-efficient, shared graph convolutional submodels compared to structure-specific, non-shared submodels. Further, we assess the effect of mesh registration as part of the data harmonisation pipeline. We find substantial differences in the feature embeddings at different layers of the models. Our results highlight that test accuracy alone is insufficient to identify important model characteristics such as encoded biases related to data source or potentially non-discriminative features learned in submodels. Our model inspection framework offers a valuable tool for practitioners to better understand performance characteristics of deep learning models in medical imaging."
ae27b85dc32a1bcaf35121aa05d1329dddbe1248,"{'DBLP': 'journals/tmi/GaggionMMMF23', 'ArXiv': '2203.10977', 'DOI': '10.1109/TMI.2022.3224660', 'CorpusId': 247594230, 'PubMed': '36423313'}","{'id': 'e0cda45d-3074-4ac0-80b8-e5250df00b89', 'name': 'IEEE Transactions on Medical Imaging', 'type': 'journal', 'alternate_names': ['IEEE Trans Med Imaging'], 'issn': '0278-0062', 'url': 'http://ieeexplore.ieee.org/servlet/opac?punumber=42', 'alternate_urls': ['https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=42']}",Improving Anatomical Plausibility in Medical Image Segmentation via Hybrid Graph Neural Networks: Applications to Chest X-Ray Analysis,2022,56,66,"{'url': 'https://arxiv.org/pdf/2203.10977', 'status': 'GREEN', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://arxiv.org/abs/2203.10977, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","{'name': 'IEEE Transactions on Medical Imaging', 'pages': '546-556', 'volume': '42'}","{'bibtex': '@Article{Gaggion2022ImprovingAP,\n author = {Nicolás Gaggion and L. Mansilla and Candelaria Mosquera and Diego H. Milone and Enzo Ferrante},\n booktitle = {IEEE Transactions on Medical Imaging},\n journal = {IEEE Transactions on Medical Imaging},\n pages = {546-556},\n title = {Improving Anatomical Plausibility in Medical Image Segmentation via Hybrid Graph Neural Networks: Applications to Chest X-Ray Analysis},\n volume = {42},\n year = {2022}\n}\n'}","[{'authorId': '2007900060', 'name': 'Nicolás Gaggion'}, {'authorId': '147336802', 'name': 'L. Mansilla'}, {'authorId': '87741224', 'name': 'Candelaria Mosquera'}, {'authorId': '7417872', 'name': 'Diego H. Milone'}, {'authorId': '35335260', 'name': 'Enzo Ferrante'}]","Anatomical segmentation is a fundamental task in medical image computing, generally tackled with fully convolutional neural networks which produce dense segmentation masks. These models are often trained with loss functions such as cross-entropy or Dice, which assume pixels to be independent of each other, thus ignoring topological errors and anatomical inconsistencies. We address this limitation by moving from pixel-level to graph representations, which allow to naturally incorporate anatomical constraints by construction. To this end, we introduce HybridGNet, an encoder-decoder neural architecture that leverages standard convolutions for image feature encoding and graph convolutional neural networks (GCNNs) to decode plausible representations of anatomical structures. We also propose a novel image-to-graph skip connection layer which allows localized features to flow from standard convolutional blocks to GCNN blocks, and show that it improves segmentation accuracy. The proposed architecture is extensively evaluated in a variety of domain shift and image occlusion scenarios, and audited considering different types of demographic domain shift. Our comprehensive experimental setup compares HybridGNet with other landmark and pixel-based models for anatomical segmentation in chest x-ray images, and shows that it produces anatomically plausible results in challenging scenarios where other models tend to fail."
7c5c83d219a5efc2e933101ccbbcd90a7e93e76f,"{'PubMedCentral': '12023043', 'DOI': '10.1109/TNSRE.2025.3543177', 'CorpusId': 276531147, 'PubMed': '40031443'}","{'id': '416b088d-de72-4dbf-959e-8551984d9676', 'name': 'IEEE transactions on neural systems and rehabilitation engineering', 'type': 'journal', 'alternate_names': ['IEEE Trans Neural Syst Rehabilitation Eng', 'IEEE trans neural syst rehabilitation eng', 'IEEE Transactions on Neural Systems and Rehabilitation Engineering'], 'issn': '1534-4320', 'url': 'http://ieeexplore.ieee.org/servlet/opac?punumber=7333', 'alternate_urls': ['https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=7333']}",mGNN-bw: Multi-Scale Graph Neural Network Based on Biased Random Walk Path Aggregation for ASD Diagnosis,2025,50,4,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://pmc.ncbi.nlm.nih.gov/articles/PMC12023043, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","{'name': 'IEEE transactions on neural systems and rehabilitation engineering : a publication of the IEEE Engineering in Medicine and Biology Society', 'pages': '900 - 910', 'volume': '33'}","{'bibtex': '@Article{Pan2025mGNNbwMG,\n author = {Wenqiu Pan and Guang Ling and Feng Liu},\n booktitle = {IEEE transactions on neural systems and rehabilitation engineering},\n journal = {IEEE transactions on neural systems and rehabilitation engineering : a publication of the IEEE Engineering in Medicine and Biology Society},\n pages = {900 - 910},\n title = {mGNN-bw: Multi-Scale Graph Neural Network Based on Biased Random Walk Path Aggregation for ASD Diagnosis},\n volume = {33},\n year = {2025}\n}\n'}","[{'authorId': '2321053219', 'name': 'Wenqiu Pan'}, {'authorId': '2272032982', 'name': 'Guang Ling'}, {'authorId': '2152943616', 'name': 'Feng Liu'}]","In recent years, computationally assisted diagnosis for classifying autism spectrum disorder (ASD) and typically developing (TD) individuals based on neuroimaging data, such as functional magnetic resonance imaging (fMRI), has garnered significant attention. Studies have shown that long-range functional connectivity patterns in ASD patients exhibit significant abnormalities, and individual brain networks display considerable heterogeneity. However, current graph neural networks (GNNs) used in ASD research have failed to adequately capture long-range connectivity and have overlooked individual differences. To address these limitations, this study proposes a novel multi-scale graph neural network based on biased random walks (mGNN-bw). The model introduces a co-optimization strategy between sub-models and the main model, leveraging node pooling scores from sub-models to guide biased random walks, effectively capturing long-range connectivity. By constructing high-order brain networks through path encoding and aggregation, and integrating them with low-order brain networks based on Pearson correlation, the model achieves a robust multi-scale feature representation. Experimental results on the publicly available ABIDE I dataset demonstrate the superior performance of our approach, achieving accuracy rates of 74.8% and 73.2% using CC200 and AAL atlases, respectively, outperforming existing methods. Additionally, the model identifies key ASD-associated brain regions, including the frontal lobe, insula, cingulate, and calcarine, supported by existing research. The proposed method significantly contributes to the clinical diagnosis of ASD."
8d79c921a87711c43990547e02e1ab601d5209e0,"{'DBLP': 'journals/jms/TakahashiSKTIAATBSMKAKK24', 'PubMedCentral': '11393140', 'DOI': '10.1007/s10916-024-02105-8', 'CorpusId': 272596264, 'PubMed': '39264388'}","{'id': '79c59592-820f-4ed1-87df-db795b4326be', 'name': 'Journal of medical systems', 'type': 'journal', 'alternate_names': ['J Med Syst', 'Journal of Medical Systems', 'J med syst'], 'issn': '0148-5598', 'url': 'https://link.springer.com/journal/10916'}",Comparison of Vision Transformers and Convolutional Neural Networks in Medical Image Analysis: A Systematic Review,2024,105,254,"{'url': 'https://doi.org/10.1007/s10916-024-02105-8', 'status': 'HYBRID', 'license': 'CCBY', 'disclaimer': 'Notice: Paper or abstract available at https://pmc.ncbi.nlm.nih.gov/articles/PMC11393140, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","{'name': 'Journal of Medical Systems', 'volume': '48'}","{'bibtex': '@Article{Takahashi2024ComparisonOV,\n author = {Satoshi Takahashi and Yusuke Sakaguchi and Nobuji Kouno and Ken Takasawa and Kenichi Ishizu and Yu Akagi and R. Aoyama and N. Teraya and Amina Bolatkan and Norio Shinkai and Hidenori Machino and Kazuma Kobayashi and Ken Asada and M. Komatsu and Syuzo Kaneko and Masashi Sugiyama and R. Hamamoto},\n booktitle = {Journal of medical systems},\n journal = {Journal of Medical Systems},\n title = {Comparison of Vision Transformers and Convolutional Neural Networks in Medical Image Analysis: A Systematic Review},\n volume = {48},\n year = {2024}\n}\n'}","[{'authorId': '2289809626', 'name': 'Satoshi Takahashi'}, {'authorId': '2320753961', 'name': 'Yusuke Sakaguchi'}, {'authorId': '2131030816', 'name': 'Nobuji Kouno'}, {'authorId': '1478848793', 'name': 'Ken Takasawa'}, {'authorId': '2330891952', 'name': 'Kenichi Ishizu'}, {'authorId': '2274931371', 'name': 'Yu Akagi'}, {'authorId': '2164462424', 'name': 'R. Aoyama'}, {'authorId': '2320756127', 'name': 'N. Teraya'}, {'authorId': '1447071344', 'name': 'Amina Bolatkan'}, {'authorId': '1478918397', 'name': 'Norio Shinkai'}, {'authorId': '31971482', 'name': 'Hidenori Machino'}, {'authorId': '2150044858', 'name': 'Kazuma Kobayashi'}, {'authorId': '2065451253', 'name': 'Ken Asada'}, {'authorId': '2003184297', 'name': 'M. Komatsu'}, {'authorId': '6207609', 'name': 'Syuzo Kaneko'}, {'authorId': '2399083010', 'name': 'Masashi Sugiyama'}, {'authorId': '2134290249', 'name': 'R. Hamamoto'}]","In the rapidly evolving field of medical image analysis utilizing artificial intelligence (AI), the selection of appropriate computational models is critical for accurate diagnosis and patient care. This literature review provides a comprehensive comparison of vision transformers (ViTs) and convolutional neural networks (CNNs), the two leading techniques in the field of deep learning in medical imaging. We conducted a survey systematically. Particular attention was given to the robustness, computational efficiency, scalability, and accuracy of these models in handling complex medical datasets. The review incorporates findings from 36 studies and indicates a collective trend that transformer-based models, particularly ViTs, exhibit significant potential in diverse medical imaging tasks, showcasing superior performance when contrasted with conventional CNN models. Additionally, it is evident that pre-training is important for transformer applications. We expect this work to help researchers and practitioners select the most appropriate model for specific medical image analysis tasks, accounting for the current state of the art and future trends in the field."
556ad0f63be589d08593764301c7d2d845cd8e61,"{'DBLP': 'journals/mia/LeiLFYCWXNFWHQ24', 'DOI': '10.1016/j.media.2024.103213', 'CorpusId': 270111483, 'PubMed': '38850625'}",,Alzheimer's disease diagnosis from multi-modal data via feature inductive learning and dual multilevel graph neural network,2024,76,56,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1016/j.media.2024.103213?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1016/j.media.2024.103213, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","{'name': 'Medical image analysis', 'pages': '\n          103213\n        ', 'volume': '97'}","{'bibtex': ""@Article{Lei2024AlzheimersDD,\n author = {Baiying Lei and Yafeng Li and Wanyi Fu and Peng Yang and Shaobin Chen and Tianfu Wang and Xiaohua Xiao and Tianye Niu and Yu Fu and Shuqiang Wang and Hongbin Han and Jing Qin},\n booktitle = {Medical Image Anal.},\n journal = {Medical image analysis},\n pages = {\n          103213\n        },\n title = {Alzheimer's disease diagnosis from multi-modal data via feature inductive learning and dual multilevel graph neural network},\n volume = {97},\n year = {2024}\n}\n""}","[{'authorId': '2251028190', 'name': 'Baiying Lei'}, {'authorId': '2303713184', 'name': 'Yafeng Li'}, {'authorId': '2303759910', 'name': 'Wanyi Fu'}, {'authorId': '2119185501', 'name': 'Peng Yang'}, {'authorId': '2300872911', 'name': 'Shaobin Chen'}, {'authorId': '2249280170', 'name': 'Tianfu Wang'}, {'authorId': '15897912', 'name': 'Xiaohua Xiao'}, {'authorId': '2303710560', 'name': 'Tianye Niu'}, {'authorId': '2409168989', 'name': 'Yu Fu'}, {'authorId': '2241555259', 'name': 'Shuqiang Wang'}, {'authorId': '2275045767', 'name': 'Hongbin Han'}, {'authorId': '2118629167', 'name': 'Jing Qin'}]","Multi-modal data can provide complementary information of Alzheimer's disease (AD) and its development from different perspectives. Such information is closely related to the diagnosis, prevention, and treatment of AD, and hence it is necessary and critical to study AD through multi-modal data. Existing learning methods, however, usually ignore the influence of feature heterogeneity and directly fuse features in the last stages. Furthermore, most of these methods only focus on local fusion features or global fusion features, neglecting the complementariness of features at different levels and thus not sufficiently leveraging information embedded in multi-modal data. To overcome these shortcomings, we propose a novel framework for AD diagnosis that fuses gene, imaging, protein, and clinical data. Our framework learns feature representations under the same feature space for different modalities through a feature induction learning (FIL) module, thereby alleviating the impact of feature heterogeneity. Furthermore, in our framework, local and global salient multi-modal feature interaction information at different levels is extracted through a novel dual multilevel graph neural network (DMGNN). We extensively validate the proposed method on the Alzheimer's Disease Neuroimaging Initiative (ADNI) dataset and experimental results demonstrate our method consistently outperforms other state-of-the-art multi-modal fusion methods. The code is publicly available on the GitHub website. (https://github.com/xiankantingqianxue/MIA-code.git)."
1f4ee9e3e1adaed79fb6e310eba9d60aaf2fc127,"{'DOI': '10.1007/s10278-025-01507-5', 'CorpusId': 278336617, 'PubMed': '40325324'}",,From Image to Diagnosis: Convolutional Neural Networks in Tongue Lesions,2025,30,4,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1007/s10278-025-01507-5?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1007/s10278-025-01507-5, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","{'name': 'Journal of Imaging Informatics in Medicine', 'pages': '853 - 863', 'volume': '39'}","{'bibtex': '@Article{Talu2025FromIT,\n author = {Merve Hacer Talu and Sümeyye Coşgun-Baybars and Çağla Danacı and Seda Arslan-Tuncer},\n booktitle = {Journal of Imaging Informatics in Medicine},\n journal = {Journal of Imaging Informatics in Medicine},\n pages = {853 - 863},\n title = {From Image to Diagnosis: Convolutional Neural Networks in Tongue Lesions},\n volume = {39},\n year = {2025}\n}\n'}","[{'authorId': '2356091768', 'name': 'Merve Hacer Talu'}, {'authorId': '2359230767', 'name': 'Sümeyye Coşgun-Baybars'}, {'authorId': '2182460466', 'name': 'Çağla Danacı'}, {'authorId': '2127966127', 'name': 'Seda Arslan-Tuncer'}]",
